2.229999999999999982e+00,1.640483292051753417e-01,-4.567839146989313703e-01,-4.996851370956598704e-01,-3.405461151900786021e-01,-1.793307616165228935e-01,-7.075228732292487832e-02
-2.729999999999999982e+00,-2.022614515073819064e+00,-1.132657022369379485e+00,-4.858476415313461305e-01,-1.301158611743981341e-01,1.941929903221479778e-02,5.725307883894932559e-02
1.560000000000000053e+00,-2.045942459087733353e-02,-1.485286408006513958e-01,-2.248191772953678780e-01,-1.482816139129191635e-01,-8.172455326876368331e-02,-3.276925474877797478e-02
