-3.000000000000000000e+00,-2.516345682093620972e+00,-1.116603154612766824e+00,-4.321711899685287683e-01,-5.473952667541680250e-02,6.824603031561275734e-02,8.373126930186404471e-02,5.956163476504026943e-02,3.243731958845738617e-02,1.340764617390699867e-02
-3.000000000000000000e+00,-6.270645843815899623e-01,2.699820496175751039e-01,4.502406436355053110e-01,3.505823703700990390e-01,2.031041448589897547e-01,9.072751614948430798e-02,2.678972428388702934e-02,-1.234032490700110243e-03,-9.135866943155875747e-03
3.000000000000000000e+00,-2.255040420771999621e+00,-2.076859969739223433e-01,-2.824575071602999365e-01,-1.041576840170829223e-02,2.125778347537645926e-02,3.739838410019376280e-02,2.589996861564938802e-02,1.472315296810214683e-02,6.182337461938002161e-03
